index_id_intake,animal_id_intake,datetime_intake,monthyear_intake,found_location,intake_type,intake_condition,animal_type_intake,sex_upon_intake,age_upon_intake,breed_intake,color_intake,Age_Upon_Intake(days),Age_Upon_Intake(years),age_range_intake,intake_month,intake_year,intake_weekday,intake_hour,intake_frequency,order_of_intake,breed_intake_subtype,breed_contains_pitbull,sex_upon_intake_subtype,time_in_shelter,days_in_shelter
143520,A864562,2022-08-28 15:38:00,Aug-22,7707 Peaceful Hill Lane in Austin (TX),Stray,Injured,Dog,Intact Female,3 years,Pit Bull,Blue,1095,3,"(2.5, 5.0]",8,2022,Sunday,15,1,1,Purebreed,Y,Female,10 days 08:56:47.648944,10
143535,A864563,2022-08-28 15:12:00,Aug-22,9807 Aberdeen Way in Austin (TX),Owner Surrender,Injured,Cat,Intact Female,2 years,Domestic Shorthair,Brown Tabby,730,2,"(-0.001, 2.5]",8,2022,Sunday,15,1,1,Purebreed,N,Female,10 days 09:22:47.648944,10
143529,A864565,2022-08-28 17:24:00,Aug-22,13107 Shawnee in Travis (TX),Stray,Injured,Cat,Intact Female,6 months,Domestic Shorthair,White/Brown Tabby,186,0.51,"(-0.001, 2.5]",8,2022,Sunday,17,1,1,Purebreed,N,Female,10 days 07:10:47.648944,10
143583,A864630,2022-08-29 15:29:00,Aug-22,Dove Road And Stassney Ln in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Brown/White,365,1,"(-0.001, 2.5]",8,2022,Monday,15,1,1,Purebreed,Y,Male,9 days 09:05:47.648944,9
143704,A864632,2022-08-29 12:51:00,Aug-22,6029 Blue Bluff Rd in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Alaskan Husky,Black/White,730,2,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebreed,N,Male,9 days 11:43:47.648944,9
143621,A864636,2022-08-29 16:53:00,Aug-22,E 51St And Manor Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Havanese,Black/White,365,1,"(-0.001, 2.5]",8,2022,Monday,16,1,1,Purebreed,N,Male,9 days 07:41:47.648944,9
143590,A864639,2022-08-29 17:37:00,Aug-22,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Australian Cattle Dog Mix,Tan/White,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,N,Male,9 days 06:57:47.648944,9
143434,A864467,2022-08-26 12:33:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,American Bulldog,Brown/White,365,1,"(-0.001, 2.5]",8,2022,Friday,12,1,1,Purebreed,N,Female,12 days 12:01:47.648944,12
143593,A864640,2022-08-29 17:37:00,Aug-22,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Great Pyrenees Mix,White/Tan,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,N,Male,9 days 06:57:47.648944,9
143592,A864641,2022-08-29 17:37:00,Aug-22,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Australian Cattle Dog Mix,White/Black,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,N,Female,9 days 06:57:47.648944,9
143542,A864579,2022-08-29 11:06:00,Aug-22,13415 Crane Road in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Siberian Husky Mix,White,730,2,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Mix,N,Female,9 days 13:28:47.648944,9
143539,A864581,2022-08-29 09:44:00,Aug-22,8021 N Fm 620 in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Chihuahua Shorthair,White/Black,62,0.17,"(-0.001, 2.5]",8,2022,Monday,9,1,1,Purebreed,N,Male,9 days 14:50:47.648944,9
143428,A864468,2022-08-26 12:33:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Unknown,1 year,American Bulldog,White/Black,365,1,"(-0.001, 2.5]",8,2022,Friday,12,1,1,Purebreed,N,Male,12 days 12:01:47.648944,12
143574,A864592,2022-08-29 11:22:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Domestic Shorthair,Torbie,1095,3,"(2.5, 5.0]",8,2022,Monday,11,1,1,Purebreed,N,Female,9 days 13:12:47.648944,9
143591,A864642,2022-08-29 17:37:00,Aug-22,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Treeing Walker Coonhound Mix,White/Black,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,N,Female,9 days 06:57:47.648944,9
143572,A864593,2022-08-29 11:22:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Domestic Shorthair,Torbie,1095,3,"(2.5, 5.0]",8,2022,Monday,11,1,1,Purebreed,N,Female,9 days 13:12:47.648944,9
143431,A864475,2022-08-26 14:19:00,Aug-22,9201 Cameron Rd Apt 420 in Austin (TX),Stray,Normal,Cat,Unknown,2 years,Domestic Shorthair,Black/White,730,2,"(-0.001, 2.5]",8,2022,Friday,14,1,1,Purebreed,N,Male,12 days 10:15:47.648944,12
143551,A864594,2022-08-29 11:52:00,Aug-22,1156 W Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Australian Cattle Dog,Blue Tick,62,0.17,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebreed,N,Male,9 days 12:42:47.648944,9
143588,A864643,2022-08-29 17:37:00,Aug-22,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Australian Cattle Dog Mix,White,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,N,Female,9 days 06:57:47.648944,9
143619,A864645,2022-08-29 17:46:00,Aug-22,8215 Thannas Way in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,German Shepherd Mix,Black/Tan,124,0.34,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,N,Male,9 days 06:48:47.648944,9
143553,A864595,2022-08-29 11:52:00,Aug-22,1156 W Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Blue/White,730,2,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebreed,Y,Female,9 days 12:42:47.648944,9
143435,A864477,2022-08-26 14:07:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4 years,Domestic Shorthair,Brown Tabby,1460,4,"(2.5, 5.0]",8,2022,Friday,14,1,1,Purebreed,N,Female,12 days 10:27:47.648944,12
143685,A864596,2022-08-29 11:55:00,Aug-22,Springdale And Pecan Springs Rd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Flame Point,31,0.08,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebreed,N,Female,9 days 12:39:47.648944,9
143437,A864488,2022-08-26 16:13:00,Aug-22,6919 Carwill Dr in Austin (TX),Stray,Injured,Dog,Intact Female,2 years,Labrador Retriever/Great Pyrenees,White,730,2,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Purebreed,N,Female,12 days 08:21:47.648944,12
143561,A864597,2022-08-29 11:52:00,Aug-22,1156 W Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Labrador Retriever,Black,279,0.76,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebreed,N,Female,9 days 12:42:47.648944,9
143560,A864598,2022-08-29 11:52:00,Aug-22,1156 W Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Labrador Retriever,Chocolate,279,0.76,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebreed,N,Female,9 days 12:42:47.648944,9
143564,A864603,2022-08-29 12:30:00,Aug-22,1201 W 38Th St in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Medium Hair,Black/White,93,0.25,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebreed,N,Female,9 days 12:04:47.648944,9
143556,A864604,2022-08-29 12:30:00,Aug-22,1201 W 38Th St in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Medium Hair,Blue/White,93,0.25,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebreed,N,Male,9 days 12:04:47.648944,9
143562,A864605,2022-08-29 12:28:00,Aug-22,S 1St St And Taft Ln in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,Black Mouth Cur,Brown/Tan,155,0.42,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebreed,N,Female,9 days 12:06:47.648944,9
143565,A864606,2022-08-29 12:41:00,Aug-22,405 Mante Ct in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebreed,N,Female,9 days 11:53:47.648944,9
143554,A864607,2022-08-29 12:41:00,Aug-22,405 Mante Ct in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebreed,N,Female,9 days 11:53:47.648944,9
143563,A864608,2022-08-29 12:41:00,Aug-22,405 Mante Ct in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebreed,N,Male,9 days 11:53:47.648944,9
143604,A864654,2022-08-29 18:21:00,Aug-22,2601 Scofield Ridge Pkwy in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair,Black/White,155,0.42,"(-0.001, 2.5]",8,2022,Monday,18,1,1,Purebreed,N,Male,9 days 06:13:47.648944,9
143603,A864655,2022-08-29 18:33:00,Aug-22,2425 Cromwell Cir in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Medium Hair,White,365,1,"(-0.001, 2.5]",8,2022,Monday,18,1,1,Purebreed,N,Male,9 days 06:01:47.648944,9
143615,A864656,2022-08-29 19:01:00,Aug-22,Cameron Rd And E Yager Ln in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Flat Coat Retriever Mix,Black/Tan,186,0.51,"(-0.001, 2.5]",8,2022,Monday,19,1,1,Mix,N,Female,9 days 05:33:47.648944,9
143630,A864657,2022-08-29 19:01:00,Aug-22,Cameron Rd And E Yager Ln in Austin (TX),Stray,Normal,Dog,Intact Male,6 months,Flat Coat Retriever Mix,Black/Tricolor,186,0.51,"(-0.001, 2.5]",8,2022,Monday,19,1,1,Mix,N,Male,9 days 05:33:47.648944,9
143589,A864658,2022-08-29 19:35:00,Aug-22,12330 N I35 in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Labrador Retriever,Black/White,217,0.59,"(-0.001, 2.5]",8,2022,Monday,19,1,1,Purebreed,N,Female,9 days 04:59:47.648944,9
143614,A864660,2022-08-29 21:50:00,Aug-22,2503 W Slaughter in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,German Shepherd Mix,Brown/Black,365,1,"(-0.001, 2.5]",8,2022,Monday,21,1,1,Mix,N,Female,9 days 02:44:47.648944,9
143552,A864610,2022-08-29 13:05:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Staffordshire Mix,Brown Brindle,365,1,"(-0.001, 2.5]",8,2022,Monday,13,1,1,Mix,N,Female,9 days 11:29:47.648944,9
143720,A864489,2022-08-26 16:21:00,Aug-22,Radcliff in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Boxer Mix,Brown/White,365,1,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Mix,N,Male,12 days 08:13:47.648944,12
143598,A864611,2022-08-29 13:23:00,Aug-22,14011 Fm 969 in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Calico,365,1,"(-0.001, 2.5]",8,2022,Monday,13,1,1,Purebreed,N,Female,9 days 11:11:47.648944,9
143596,A864672,2022-08-30 07:15:00,Aug-22,Austin (TX),Stray,Normal,Other,Unknown,3 days,Guinea Pig,Tricolor,3,0.01,"(-0.001, 2.5]",8,2022,Tuesday,7,1,1,Purebreed,N,Male,8 days 17:19:47.648944,8
143601,A864673,2022-08-30 07:15:00,Aug-22,Austin (TX),Stray,Normal,Other,Unknown,3 days,Guinea Pig,Tricolor,3,0.01,"(-0.001, 2.5]",8,2022,Tuesday,7,1,1,Purebreed,N,Male,8 days 17:19:47.648944,8
143632,A864691,2022-08-30 11:38:00,Aug-22,Wells Branch in Austin (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Shorthair,Black/White,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Female,8 days 12:56:47.648944,8
143455,A864490,2022-08-26 16:21:00,Aug-22,Radcliff in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Siberian Husky Mix,Red/White,365,1,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Mix,N,Female,12 days 08:13:47.648944,12
143645,A864692,2022-08-30 12:09:00,Aug-22,1156 Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull,Brown,365,1,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,Y,Female,8 days 12:25:47.648944,8
143625,A864695,2022-08-30 12:21:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Brown Tabby/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,8 days 12:13:47.648944,8
143600,A864674,2022-08-30 07:15:00,Aug-22,Austin (TX),Stray,Normal,Other,Unknown,3 days,Guinea Pig,Tricolor,3,0.01,"(-0.001, 2.5]",8,2022,Tuesday,7,1,1,Purebreed,N,Male,8 days 17:19:47.648944,8
143605,A864676,2022-08-30 09:11:00,Aug-22,7000 James Ranch Road in Austin (TX),Public Assist,Normal,Dog,Intact Male,2 years,Dachshund/Rat Terrier,Black/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,9,1,1,Purebreed,N,Male,8 days 15:23:47.648944,8
143478,A864491,2022-08-26 16:36:00,Aug-22,11124 Night Camp Drive in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Siberian Husky,Black/White,279,0.76,"(-0.001, 2.5]",8,2022,Friday,16,1,1,Purebreed,N,Female,12 days 07:58:47.648944,12
143624,A864683,2022-08-30 11:21:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Calico,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Female,8 days 13:13:47.648944,8
143659,A864696,2022-08-30 12:21:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Blue Tabby/White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,8 days 12:13:47.648944,8
143627,A864698,2022-08-30 12:21:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Brown Tabby/White,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,8 days 12:13:47.648944,8
143647,A864699,2022-08-30 12:18:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 months,Chihuahua Shorthair,Tan/White,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Male,8 days 12:16:47.648944,8
143452,A864494,2022-08-26 18:13:00,Aug-22,10600 Brezza Ln in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Brown Tabby/White,365,1,"(-0.001, 2.5]",8,2022,Friday,18,1,1,Purebreed,N,Female,12 days 06:21:47.648944,12
143628,A864700,2022-08-30 12:48:00,Aug-22,2602 Aftonshire Way in Austin (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Shorthair,Brown Tabby,365,1,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Male,8 days 11:46:47.648944,8
143655,A864702,2022-08-30 12:41:00,Aug-22,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,8 days 11:53:47.648944,8
143633,A864684,2022-08-30 11:21:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Calico,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Female,8 days 13:13:47.648944,8
143634,A864685,2022-08-30 11:21:00,Aug-22,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Torbie,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Female,8 days 13:13:47.648944,8
143734,A864687,2022-08-30 11:38:00,Aug-22,Wells Branch in Austin (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Shorthair,Brown Tabby/White,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Female,8 days 12:56:47.648944,8
143745,A864689,2022-08-30 11:38:00,Aug-22,Wells Branch in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair,Brown Tabby/White,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Male,8 days 12:56:47.648944,8
143636,A864690,2022-08-30 11:38:00,Aug-22,Wells Branch in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Blue,62,0.17,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebreed,N,Female,8 days 12:56:47.648944,8
143656,A864703,2022-08-30 12:41:00,Aug-22,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Male,8 days 11:53:47.648944,8
143653,A864704,2022-08-30 12:41:00,Aug-22,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Cream Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Male,8 days 11:53:47.648944,8
143657,A864705,2022-08-30 12:41:00,Aug-22,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,8 days 11:53:47.648944,8
143650,A864706,2022-08-30 12:41:00,Aug-22,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebreed,N,Female,8 days 11:53:47.648944,8
143635,A864708,2022-08-30 13:15:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,10 months,Labrador Retriever Mix,Brown,310,0.85,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Mix,N,Male,8 days 11:19:47.648944,8
143642,A864711,2022-08-30 13:57:00,Aug-22,7001 Providence Avenue in Austin (TX),Stray,Injured,Dog,Intact Male,3 years,Cairn Terrier Mix,White/Black,1095,3,"(2.5, 5.0]",8,2022,Tuesday,13,1,1,Mix,N,Male,8 days 10:37:47.648944,8
143646,A864712,2022-08-30 13:36:00,Aug-22,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Black,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebreed,N,Female,8 days 10:58:47.648944,8
143466,A864495,2022-08-26 18:13:00,Aug-22,10600 Brezza Ln in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair,Brown Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Friday,18,1,1,Purebreed,N,Male,12 days 06:21:47.648944,12
143644,A864713,2022-08-30 13:36:00,Aug-22,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Blue Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebreed,N,Female,8 days 10:58:47.648944,8
143715,A864774,2022-08-31 12:08:00,Aug-22,515 S Pleasant Valley Rd in Austin (TX),Owner Surrender,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair,White/Tan,1095,3,"(2.5, 5.0]",8,2022,Wednesday,12,1,1,Purebreed,N,Female,7 days 12:26:47.648944,7
143648,A864714,2022-08-30 13:36:00,Aug-22,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Medium Hair,Blue Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebreed,N,Male,8 days 10:58:47.648944,8
143468,A864496,2022-08-26 18:13:00,Aug-22,10600 Brezza Ln in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair,Brown Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Friday,18,1,1,Purebreed,N,Male,12 days 06:21:47.648944,12
143643,A864715,2022-08-30 13:36:00,Aug-22,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Blue,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebreed,N,Female,8 days 10:58:47.648944,8
143719,A864780,2022-08-31 12:47:00,Aug-22,8100 N Mopac Expy in Austin (TX),Stray,Normal,Other,Unknown,1 year,Hamster,Orange/White,365,1,"(-0.001, 2.5]",8,2022,Wednesday,12,1,1,Purebreed,N,Male,7 days 11:47:47.648944,7
143467,A864497,2022-08-26 18:13:00,Aug-22,10600 Brezza Ln in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Black/White,93,0.25,"(-0.001, 2.5]",8,2022,Friday,18,1,1,Purebreed,N,Female,12 days 06:21:47.648944,12
143730,A864783,2022-08-31 13:33:00,Aug-22,7200 Ed Bluestein Blvd in Austin (TX),Stray,Injured,Cat,Intact Female,1 month,Domestic Shorthair,Calico,31,0.08,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Purebreed,N,Female,7 days 11:01:47.648944,7
143641,A864717,2022-08-30 13:36:00,Aug-22,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Brown Tabby,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebreed,N,Female,8 days 10:58:47.648944,8
143649,A864719,2022-08-30 13:36:00,Aug-22,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Brown Tabby,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebreed,N,Female,8 days 10:58:47.648944,8
143470,A864498,2022-08-26 18:13:00,Aug-22,10600 Brezza Ln in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair,Brown Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Friday,18,1,1,Purebreed,N,Male,12 days 06:21:47.648944,12
143674,A864722,2022-08-30 14:06:00,Aug-22,7630 Wood Hollow Dr in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,German Shepherd/Labrador Retriever,Buff,730,2,"(-0.001, 2.5]",8,2022,Tuesday,14,1,1,Purebreed,N,Female,8 days 10:28:47.648944,8
143729,A864786,2022-08-31 14:11:00,Aug-22,14015 S Turnersville Rd in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Great Pyrenees Mix,White/Tan,730,2,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Mix,N,Female,7 days 10:23:47.648944,7
143771,A864787,2022-08-31 13:40:00,Aug-22,5705 Palo Blanco in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Calico,365,1,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Purebreed,N,Female,7 days 10:54:47.648944,7
143474,A864499,2022-08-26 18:13:00,Aug-22,10600 Brezza Ln in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Black/White,93,0.25,"(-0.001, 2.5]",8,2022,Friday,18,1,1,Purebreed,N,Female,12 days 06:21:47.648944,12
143742,A864789,2022-08-31 14:18:00,Aug-22,N Lamar Blvd And Mc Phaul St in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Belgian Malinois,Black/Tan,279,0.76,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebreed,N,Male,7 days 10:16:47.648944,7
143660,A864728,2022-08-30 15:18:00,Aug-22,10106 N Ih 35 Hwy in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Boxer,Tan/Black,1825,5,"(2.5, 5.0]",8,2022,Tuesday,15,1,1,Purebreed,N,Male,8 days 09:16:47.648944,8
143702,A864729,2022-08-30 15:45:00,Aug-22,10125 Milla Circle in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Siamese,Tortie Point,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,15,1,1,Purebreed,N,Female,8 days 08:49:47.648944,8
143506,A864501,2022-08-26 18:42:00,Aug-22,6201 Sneed Cove in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Friday,18,1,1,Purebreed,N,Male,12 days 05:52:47.648944,12
143671,A864731,2022-08-30 16:05:00,Aug-22,Rutland Drive And Parkfield Dr in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Boxer Mix,Tan/Black,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,16,1,1,Mix,N,Male,8 days 08:29:47.648944,8
143701,A864734,2022-08-30 16:16:00,Aug-22,Airport Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Great Pyrenees Mix,White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,16,1,1,Mix,N,Male,8 days 08:18:47.648944,8
143678,A864735,2022-08-30 16:16:00,Aug-22,Airport Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Great Pyrenees Mix,White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,16,1,1,Mix,N,Female,8 days 08:18:47.648944,8
143669,A864736,2022-08-30 16:16:00,Aug-22,Airport Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever Mix,White/Tan,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,16,1,1,Mix,N,Female,8 days 08:18:47.648944,8
143661,A864737,2022-08-30 16:07:00,Aug-22,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,Australian Cattle Dog/Labrador Retriever,White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,16,1,1,Purebreed,N,Female,8 days 08:27:47.648944,8
143733,A864790,2022-08-30 15:13:00,Aug-22,304 Tamworth Ave in Austin (TX),Stray,Injured,Cat,Intact Male,3 months,Domestic Shorthair,Blue Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,15,1,1,Purebreed,N,Male,8 days 09:21:47.648944,8
143741,A864791,2022-08-31 14:41:00,Aug-22,21501 Quail Valley Cove in Travis (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Brown Tabby/White,365,1,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebreed,N,Female,7 days 09:53:47.648944,7
143740,A864792,2022-08-31 14:41:00,Aug-22,21501 Quail Valley Cove in Travis (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair,Brown Tabby,155,0.42,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebreed,N,Male,7 days 09:53:47.648944,7
