index_id_intake,animal_id_intake,datetime_intake,monthyear_intake,found_location,intake_type,intake_condition,animal_type_intake,sex_upon_intake,age_upon_intake,breed_intake,color_intake,age_upon_intake(days),age_upon_intake(years),age_range_intake,intake_month,intake_year,intake_weekday,intake_hour,intake_frequency,order_of_intake,breed_intake_subtype,main_breed_intake,breed_contains_pitbull,sex_upon_intake_subtype,time_in_shelter,days_in_shelter,zipcode_intake,longitude_intake,latitude_intake
143513,A864532,2022-08-27 16:50:00,August 2022,2240 Braker in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Labrador Retriever,Black/White,1825,5,"(2.5, 5.0]",8,2022,Saturday,16,1,1,Purebred,Labrador Retriever,N,Male,24 days 02:50:25.734475,24,,,
143565,A864606,2022-08-29 12:41:00,August 2022,405 Mante Ct in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebred,Domestic Shorthair,N,Female,22 days 06:59:25.734475,22,,,
143554,A864607,2022-08-29 12:41:00,August 2022,405 Mante Ct in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Brown Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebred,Domestic Shorthair,N,Female,22 days 06:59:25.734475,22,,,
143514,A864535,2022-08-27 17:06:00,August 2022,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,5 months,Anatol Shepherd Mix,White/Tricolor,155,0.42,"(-0.001, 2.5]",8,2022,Saturday,17,1,1,Mix,Anatol Shepherd,N,Male,24 days 02:34:25.734475,24,,,
143563,A864608,2022-08-29 12:41:00,August 2022,405 Mante Ct in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby,62,0.17,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebred,Domestic Shorthair,N,Male,22 days 06:59:25.734475,22,,,
143630,A864657,2022-08-29 19:01:00,August 2022,Cameron Rd And E Yager Ln in Austin (TX),Stray,Normal,Dog,Intact Male,6 months,Flat Coat Retriever Mix,Black/Tricolor,186,0.51,"(-0.001, 2.5]",8,2022,Monday,19,1,1,Mix,Flat Coat Retriever,N,Male,22 days 00:39:25.734475,22,,,
143589,A864658,2022-08-29 19:35:00,August 2022,12330 N I35 in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Labrador Retriever,Black/White,217,0.59,"(-0.001, 2.5]",8,2022,Monday,19,1,1,Purebred,Labrador Retriever,N,Female,22 days 00:05:25.734475,22,,,
143699,A864537,2022-08-27 18:01:00,August 2022,Outside Jurisdiction,Stray,Normal,Dog,Intact Male,2 months,Treeing Walker Coonhound Mix,Tricolor,62,0.17,"(-0.001, 2.5]",8,2022,Saturday,18,1,1,Mix,Treeing Walker Coonhound,N,Male,24 days 01:39:25.734475,24,,,
143614,A864660,2022-08-29 21:50:00,August 2022,2503 W Slaughter in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,German Shepherd Mix,Brown/Black,365,1,"(-0.001, 2.5]",8,2022,Monday,21,1,1,Mix,German Shepherd,N,Female,21 days 21:50:25.734475,21,,,
143552,A864610,2022-08-29 13:05:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Staffordshire Mix,Brown Brindle,365,1,"(-0.001, 2.5]",8,2022,Monday,13,1,1,Mix,Staffordshire,N,Female,22 days 06:35:25.734475,22,,,
143698,A864538,2022-08-27 18:01:00,August 2022,Outside Jurisdiction,Stray,Normal,Dog,Intact Female,2 months,Treeing Walker Coonhound Mix,Brown Brindle,62,0.17,"(-0.001, 2.5]",8,2022,Saturday,18,1,1,Mix,Treeing Walker Coonhound,N,Female,24 days 01:39:25.734475,24,,,
143598,A864611,2022-08-29 13:23:00,August 2022,14011 Fm 969 in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Calico,365,1,"(-0.001, 2.5]",8,2022,Monday,13,1,1,Purebred,Domestic Shorthair,N,Female,22 days 06:17:25.734475,22,,,
143559,A864615,2022-08-29 13:18:00,August 2022,1201 Peyton Gin in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,German Shepherd Mix,Brown/Black,155,0.42,"(-0.001, 2.5]",8,2022,Monday,13,1,1,Mix,German Shepherd,N,Female,22 days 06:22:25.734475,22,,,
143687,A864617,2022-08-29 12:57:00,August 2022,Fletcher Ln And Hwy 71 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Black/White,365,1,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebred,Pit Bull,Y,Male,22 days 06:43:25.734475,22,,,
143596,A864672,2022-08-30 07:15:00,August 2022,Austin (TX),Stray,Normal,Other,Unknown,3 days,Guinea Pig,Tricolor,3,0.01,"(-0.001, 2.5]",8,2022,Tuesday,7,1,1,Purebred,Guinea Pig,N,Male,21 days 12:25:25.734475,21,,,
143601,A864673,2022-08-30 07:15:00,August 2022,Austin (TX),Stray,Normal,Other,Unknown,3 days,Guinea Pig,Tricolor,3,0.01,"(-0.001, 2.5]",8,2022,Tuesday,7,1,1,Purebred,Guinea Pig,N,Male,21 days 12:25:25.734475,21,,,
143600,A864674,2022-08-30 07:15:00,August 2022,Austin (TX),Stray,Normal,Other,Unknown,3 days,Guinea Pig,Tricolor,3,0.01,"(-0.001, 2.5]",8,2022,Tuesday,7,1,1,Purebred,Guinea Pig,N,Male,21 days 12:25:25.734475,21,,,
143686,A864539,2022-08-27 18:11:00,August 2022,27209 S Pleasant Valley in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Siberian Husky Mix,Red,124,0.34,"(-0.001, 2.5]",8,2022,Saturday,18,1,1,Mix,Siberian Husky,N,Female,24 days 01:29:25.734475,24,,,
143605,A864676,2022-08-30 09:11:00,August 2022,7000 James Ranch Road in Austin (TX),Public Assist,Normal,Dog,Intact Male,2 years,Dachshund/Rat Terrier,Black/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,9,1,1,Purebred,Dachshund,N,Male,21 days 10:29:25.734475,21,,,
143557,A864619,2022-08-29 13:18:00,August 2022,1201 Peyton Gin in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,German Shepherd Mix,Black Brindle/Brown,155,0.42,"(-0.001, 2.5]",8,2022,Monday,13,1,1,Mix,German Shepherd,N,Female,22 days 06:22:25.734475,22,,,
143573,A864621,2022-08-29 14:44:00,August 2022,2200 Willow Creek Drive in Austin (TX),Stray,Sick,Cat,Intact Male,3 weeks,Domestic Medium Hair,Blue,21,0.06,"(-0.001, 2.5]",8,2022,Monday,14,1,1,Purebred,Domestic Medium Hair,N,Male,22 days 04:56:25.734475,22,,,
143624,A864683,2022-08-30 11:21:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Calico,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Female,21 days 08:19:25.734475,21,,,
143511,A864543,2022-08-27 19:09:00,August 2022,9024 Northgate Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,11 months,German Shepherd,Tan,341,0.93,"(-0.001, 2.5]",8,2022,Saturday,19,1,1,Purebred,German Shepherd,N,Male,24 days 00:31:25.734475,24,,,
143633,A864684,2022-08-30 11:21:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Calico,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Female,21 days 08:19:25.734475,21,,,
143567,A864622,2022-08-29 14:46:00,August 2022,2200 Willow Creek Drive in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Longhair,Brown Tabby,21,0.06,"(-0.001, 2.5]",8,2022,Monday,14,1,1,Purebred,Domestic Longhair,N,Male,22 days 04:54:25.734475,22,,,
143515,A864554,2022-08-28 11:56:00,August 2022,Ceasar Chavez in Austin (TX),Public Assist,Normal,Dog,Neutered Male,4 years,Staffordshire Mix,Tan/Black,1460,4,"(2.5, 5.0]",8,2022,Sunday,11,1,1,Mix,Staffordshire,N,Male,23 days 07:44:25.734475,23,,,
143570,A864624,2022-08-29 14:15:00,August 2022,Walnut Creek Park in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull,Blue/White,730,2,"(-0.001, 2.5]",8,2022,Monday,14,1,1,Purebred,Pit Bull,Y,Male,22 days 05:25:25.734475,22,,,
143620,A864628,2022-08-29 14:52:00,August 2022,16601 Round Mountain Rd in Travis (TX),Stray,Normal,Dog,Intact Female,5 months,Australian Cattle Dog,Blue Tick,155,0.42,"(-0.001, 2.5]",8,2022,Monday,14,1,1,Purebred,Australian Cattle Dog,N,Female,22 days 04:48:25.734475,22,,,
143583,A864630,2022-08-29 15:29:00,August 2022,Dove Road And Stassney Ln in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull,Brown/White,365,1,"(-0.001, 2.5]",8,2022,Monday,15,1,1,Purebred,Pit Bull,Y,Male,22 days 04:11:25.734475,22,,,
143634,A864685,2022-08-30 11:21:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Torbie,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Female,21 days 08:19:25.734475,21,,,
143734,A864687,2022-08-30 11:38:00,August 2022,Wells Branch in Austin (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Shorthair,Brown Tabby/White,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Female,21 days 08:02:25.734475,21,,,
143745,A864689,2022-08-30 11:38:00,August 2022,Wells Branch in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair,Brown Tabby/White,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Male,21 days 08:02:25.734475,21,,,
143524,A864561,2022-08-28 16:11:00,August 2022,7707 Peaceful Hill Lane in Austin (TX),Stray,Injured,Dog,Intact Male,1 year,Pit Bull,Blue/White,365,1,"(-0.001, 2.5]",8,2022,Sunday,16,1,1,Purebred,Pit Bull,Y,Male,23 days 03:29:25.734475,23,78748,-97.78721161699997,30.182914708000055
143636,A864690,2022-08-30 11:38:00,August 2022,Wells Branch in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Blue,62,0.17,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Female,21 days 08:02:25.734475,21,,,
143520,A864562,2022-08-28 15:38:00,August 2022,7707 Peaceful Hill Lane in Austin (TX),Stray,Injured,Dog,Intact Female,3 years,Pit Bull,Blue,1095,3,"(2.5, 5.0]",8,2022,Sunday,15,1,1,Purebred,Pit Bull,Y,Female,23 days 04:02:25.734475,23,,,
143632,A864691,2022-08-30 11:38:00,August 2022,Wells Branch in Austin (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Shorthair,Black/White,155,0.42,"(-0.001, 2.5]",8,2022,Tuesday,11,1,1,Purebred,Domestic Shorthair,N,Female,21 days 08:02:25.734475,21,,,
143704,A864632,2022-08-29 12:51:00,August 2022,6029 Blue Bluff Rd in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Alaskan Husky,Black/White,730,2,"(-0.001, 2.5]",8,2022,Monday,12,1,1,Purebred,Alaskan Husky,N,Male,22 days 06:49:25.734475,22,78724,-97.61224318199999,30.276811851000048
143621,A864636,2022-08-29 16:53:00,August 2022,E 51St And Manor Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Havanese,Black/White,365,1,"(-0.001, 2.5]",8,2022,Monday,16,1,1,Purebred,Havanese,N,Male,22 days 02:47:25.734475,22,,,
143590,A864639,2022-08-29 17:37:00,August 2022,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Australian Cattle Dog Mix,Tan/White,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,Australian Cattle Dog,N,Male,22 days 02:03:25.734475,22,78741,-97.69428201899996,30.23899386100004
143645,A864692,2022-08-30 12:09:00,August 2022,1156 Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull,Brown,365,1,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Pit Bull,Y,Female,21 days 07:31:25.734475,21,,,
143625,A864695,2022-08-30 12:21:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Brown Tabby/White,730,2,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Female,21 days 07:19:25.734475,21,,,
143659,A864696,2022-08-30 12:21:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Blue Tabby/White,365,1,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Female,21 days 07:19:25.734475,21,,,
143535,A864563,2022-08-28 15:12:00,August 2022,9807 Aberdeen Way in Austin (TX),Owner Surrender,Injured,Cat,Intact Female,2 years,Domestic Shorthair,Brown Tabby,730,2,"(-0.001, 2.5]",8,2022,Sunday,15,1,1,Purebred,Domestic Shorthair,N,Female,23 days 04:28:25.734475,23,78753,-97.67546051599999,30.357933376000062
143627,A864698,2022-08-30 12:21:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Brown Tabby/White,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Female,21 days 07:19:25.734475,21,,,
143593,A864640,2022-08-29 17:37:00,August 2022,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Great Pyrenees Mix,White/Tan,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,Great Pyrenees,N,Male,22 days 02:03:25.734475,22,,,
143529,A864565,2022-08-28 17:24:00,August 2022,13107 Shawnee in Travis (TX),Stray,Injured,Cat,Intact Female,6 months,Domestic Shorthair,White/Brown Tabby,186,0.51,"(-0.001, 2.5]",8,2022,Sunday,17,1,1,Purebred,Domestic Shorthair,N,Female,23 days 02:16:25.734475,23,,,
143592,A864641,2022-08-29 17:37:00,August 2022,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Australian Cattle Dog Mix,White/Black,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,Australian Cattle Dog,N,Female,22 days 02:03:25.734475,22,,,
143647,A864699,2022-08-30 12:18:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 months,Chihuahua Shorthair,Tan/White,124,0.34,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Chihuahua Shorthair,N,Male,21 days 07:22:25.734475,21,,,
143591,A864642,2022-08-29 17:37:00,August 2022,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Treeing Walker Coonhound Mix,White/Black,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,Treeing Walker Coonhound,N,Female,22 days 02:03:25.734475,22,,,
143542,A864579,2022-08-29 11:06:00,August 2022,13415 Crane Road in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Siberian Husky Mix,White,730,2,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Mix,Siberian Husky,N,Female,22 days 08:34:25.734475,22,,,
143588,A864643,2022-08-29 17:37:00,August 2022,6301 Monsanto in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Australian Cattle Dog Mix,White,62,0.17,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,Australian Cattle Dog,N,Female,22 days 02:03:25.734475,22,,,
143628,A864700,2022-08-30 12:48:00,August 2022,2602 Aftonshire Way in Austin (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Shorthair,Brown Tabby,365,1,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Male,21 days 06:52:25.734475,21,78748,-97.83368335999995,30.17827321900006
143655,A864702,2022-08-30 12:41:00,August 2022,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Brown Tabby,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Female,21 days 06:59:25.734475,21,,,
143539,A864581,2022-08-29 09:44:00,August 2022,8021 N Fm 620 in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Chihuahua Shorthair,White/Black,62,0.17,"(-0.001, 2.5]",8,2022,Monday,9,1,1,Purebred,Chihuahua Shorthair,N,Male,22 days 09:56:25.734475,22,,,
143574,A864592,2022-08-29 11:22:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Domestic Shorthair,Torbie,1095,3,"(2.5, 5.0]",8,2022,Monday,11,1,1,Purebred,Domestic Shorthair,N,Female,22 days 08:18:25.734475,22,,,
143656,A864703,2022-08-30 12:41:00,August 2022,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Orange Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Male,21 days 06:59:25.734475,21,,,
143653,A864704,2022-08-30 12:41:00,August 2022,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair,Cream Tabby/White,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Medium Hair,N,Male,21 days 06:59:25.734475,21,,,
143619,A864645,2022-08-29 17:46:00,August 2022,8215 Thannas Way in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,German Shepherd Mix,Black/Tan,124,0.34,"(-0.001, 2.5]",8,2022,Monday,17,1,1,Mix,German Shepherd,N,Male,22 days 01:54:25.734475,22,,,
143604,A864654,2022-08-29 18:21:00,August 2022,2601 Scofield Ridge Pkwy in Austin (TX),Stray,Normal,Cat,Intact Male,5 months,Domestic Shorthair,Black/White,155,0.42,"(-0.001, 2.5]",8,2022,Monday,18,1,1,Purebred,Domestic Shorthair,N,Male,22 days 01:19:25.734475,22,,,
143572,A864593,2022-08-29 11:22:00,August 2022,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Domestic Shorthair,Torbie,1095,3,"(2.5, 5.0]",8,2022,Monday,11,1,1,Purebred,Domestic Shorthair,N,Female,22 days 08:18:25.734475,22,,,
143603,A864655,2022-08-29 18:33:00,August 2022,2425 Cromwell Cir in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Medium Hair,White,365,1,"(-0.001, 2.5]",8,2022,Monday,18,1,1,Purebred,Domestic Medium Hair,N,Male,22 days 01:07:25.734475,22,,,
143657,A864705,2022-08-30 12:41:00,August 2022,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Female,21 days 06:59:25.734475,21,,,
143551,A864594,2022-08-29 11:52:00,August 2022,1156 W Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Australian Cattle Dog,Blue Tick,62,0.17,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebred,Australian Cattle Dog,N,Male,22 days 07:48:25.734475,22,,,
143650,A864706,2022-08-30 12:41:00,August 2022,12605 Ballerstedt in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Tortie,31,0.08,"(-0.001, 2.5]",8,2022,Tuesday,12,1,1,Purebred,Domestic Shorthair,N,Female,21 days 06:59:25.734475,21,,,
143635,A864708,2022-08-30 13:15:00,August 2022,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,10 months,Labrador Retriever Mix,Brown,310,0.85,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Mix,Labrador Retriever,N,Male,21 days 06:25:25.734475,21,,,
143615,A864656,2022-08-29 19:01:00,August 2022,Cameron Rd And E Yager Ln in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Flat Coat Retriever Mix,Black/Tan,186,0.51,"(-0.001, 2.5]",8,2022,Monday,19,1,1,Mix,Flat Coat Retriever,N,Female,22 days 00:39:25.734475,22,,,
143648,A864714,2022-08-30 13:36:00,August 2022,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Medium Hair,Blue Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Medium Hair,N,Male,21 days 06:04:25.734475,21,,,
143643,A864715,2022-08-30 13:36:00,August 2022,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Blue,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,21 days 06:04:25.734475,21,,,
143642,A864711,2022-08-30 13:57:00,August 2022,7001 Providence Avenue in Austin (TX),Stray,Injured,Dog,Intact Male,3 years,Cairn Terrier Mix,White/Black,1095,3,"(2.5, 5.0]",8,2022,Tuesday,13,1,1,Mix,Cairn Terrier,N,Male,21 days 05:43:25.734475,21,78752,-97.69816478899997,30.328190825000036
143553,A864595,2022-08-29 11:52:00,August 2022,1156 W Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull,Blue/White,730,2,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebred,Pit Bull,Y,Female,22 days 07:48:25.734475,22,,,
143646,A864712,2022-08-30 13:36:00,August 2022,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Black,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,21 days 06:04:25.734475,21,,,
143641,A864717,2022-08-30 13:36:00,August 2022,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Brown Tabby,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,21 days 06:04:25.734475,21,,,
143685,A864596,2022-08-29 11:55:00,August 2022,Springdale And Pecan Springs Rd in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Flame Point,31,0.08,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebred,Domestic Shorthair,N,Female,22 days 07:45:25.734475,22,,,
143649,A864719,2022-08-30 13:36:00,August 2022,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Brown Tabby,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,21 days 06:04:25.734475,21,,,
143644,A864713,2022-08-30 13:36:00,August 2022,Bitter Creek in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair,Blue Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,13,1,1,Purebred,Domestic Shorthair,N,Female,21 days 06:04:25.734475,21,,,
143561,A864597,2022-08-29 11:52:00,August 2022,1156 W Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Labrador Retriever,Black,279,0.76,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebred,Labrador Retriever,N,Female,22 days 07:48:25.734475,22,,,
143771,A864787,2022-08-31 13:40:00,August 2022,5705 Palo Blanco in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,Calico,365,1,"(-0.001, 2.5]",8,2022,Wednesday,13,1,1,Purebred,Domestic Shorthair,N,Female,20 days 06:00:25.734475,20,78744,-97.74859942399996,30.19212110500007
143560,A864598,2022-08-29 11:52:00,August 2022,1156 W Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Labrador Retriever,Chocolate,279,0.76,"(-0.001, 2.5]",8,2022,Monday,11,1,1,Purebred,Labrador Retriever,N,Female,22 days 07:48:25.734475,22,,,
143742,A864789,2022-08-31 14:18:00,August 2022,N Lamar Blvd And Mc Phaul St in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Belgian Malinois,Black/Tan,279,0.76,"(-0.001, 2.5]",8,2022,Wednesday,14,1,1,Purebred,Belgian Malinois,N,Male,20 days 05:22:25.734475,20,,,
143674,A864722,2022-08-30 14:06:00,August 2022,7630 Wood Hollow Dr in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,German Shepherd/Labrador Retriever,Buff,730,2,"(-0.001, 2.5]",8,2022,Tuesday,14,1,1,Purebred,German Shepherd,N,Female,21 days 05:34:25.734475,21,,,
143782,A864837,2022-09-01 11:00:00,September 2022,1803 E Anderson Ln in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby,62,0.17,"(-0.001, 2.5]",9,2022,Thursday,11,1,1,Purebred,Domestic Shorthair,N,Male,19 days 08:40:25.734475,19,,,
143660,A864728,2022-08-30 15:18:00,August 2022,10106 N Ih 35 Hwy in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Boxer,Tan/Black,1825,5,"(2.5, 5.0]",8,2022,Tuesday,15,1,1,Purebred,Boxer,N,Male,21 days 04:22:25.734475,21,,,
143702,A864729,2022-08-30 15:45:00,August 2022,10125 Milla Circle in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Siamese,Tortie Point,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,15,1,1,Purebred,Siamese,N,Female,21 days 03:55:25.734475,21,,,
143733,A864790,2022-08-30 15:13:00,August 2022,304 Tamworth Ave in Austin (TX),Stray,Injured,Cat,Intact Male,3 months,Domestic Shorthair,Blue Tabby/White,93,0.25,"(-0.001, 2.5]",8,2022,Tuesday,15,1,1,Purebred,Domestic Shorthair,N,Male,21 days 04:27:25.734475,21,78745,-97.76764550499996,30.209563416000037
143798,A864840,2022-09-01 12:04:00,September 2022,6600 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Black Mouth Cur,Brown/White,186,0.51,"(-0.001, 2.5]",9,2022,Thursday,12,1,1,Purebred,Black Mouth Cur,N,Female,19 days 07:36:25.734475,19,,,
