index_id_intake,animal_id_intake,breed_category,breed_consolidated,breed_group,breed_contains_pitbull,color_consolidated,intake_type,intake_condition,sex_upon_intake_subtype,age_intake(days),age_intake(years),age_range_intake,intake_date,intake_month,intake_day1,intake_year,intake_numeric_weekday,intake_hour,outcome_date,outcome_month,outcome_day,outcome_year,outcome_weekday,age_outcome(days),age_upon_outcome(years),age_range_outcome,days_in_shelter,outcome,zipcode,population,population_density,land_area_in_sqmi,housing_units,median_household_income,Male_Population,Female_Population,Less_than_high_school,High_School_Graduate,Associates_degree,Bachelors_degree,Masters_degree,Professional_school_degree,Doctorate_degree,Race_white,Race_black_African_American,Race_American_Indian_Alaskan_native,Race_Asian,Race_Native_Hawaiian_Pacific_Islander,Race-Other,Race_Two_or_more
41748,A765435,Purebred,hound,hound,N,Brown/Other,Stray,Normal,Female,1825,5,"(2.5, 5.0]",1/20/2018,1,20,2018,5,1,,,,,,,,,7,Fail,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
14003,A766623,Purebred,hound,hound,N,Tan/White,Stray,Normal,Female,1095,3,"(2.5, 5.0]",2/13/2018,2,13,2018,1,1,,,,,,,,,16,Fail,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
131620,A774967,Purebred,hound,hound,N,Black/Other,Stray,Normal,Male,217,0.59,"(-0.001, 2.5]",6/22/2018,6,22,2018,4,1,,,,,,,,,17,Fail,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
51959,A776621,Purebred,hound,hound,N,Brindle,Stray,Normal,Female,730,2,"(-0.001, 2.5]",7/16/2018,7,16,2018,0,1,,,,,,,,,10,Fail,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
29178,A780386,Purebred,hound,hound,N,Tan/White,Stray,Normal,Female,341,0.93,"(-0.001, 2.5]",9/18/2018,9,18,2018,1,1,,,,,,,,,8,Fail,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
103345,A782091,Purebred,hound,hound,N,Red/Other,Stray,Normal,Male,31,0.08,"(-0.001, 2.5]",10/10/2018,10,10,2018,2,1,,,,,,,,,1,Fail,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
127875,A786093,Purebred,hound,hound,N,Red/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",12/16/2018,12,16,2018,6,1,,,,,,,,,22,Fail,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
4577,A786523,Purebred,hound,hound,Y,Black/White,Owner Surrender,Sick,Female,279,0.76,"(-0.001, 2.5]",12/27/2018,12,27,2018,3,1,,,,,,,,,0,Fail,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
98784,A790387,Purebred,hound,hound,N,White/Other,Owner Surrender,Normal,Male,4380,12,"(10.0, 12.5]",3/9/2019,3,9,2019,5,1,,,,,,,,,3,Fail,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
106737,A791289,Purebred,hound,hound,Y,Tan/White,Public Assist,Normal,Female,62,0.17,"(-0.001, 2.5]",3/23/2019,3,23,2019,5,1,,,,,,,,,5,Fail,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
2769,A796543,Purebred,hound,hound,N,Other,Stray,Injured,Male,248,0.68,"(-0.001, 2.5]",6/2/2019,6,2,2019,6,1,,,,,,,,,29,Fail,78704,42117,4838,8.7,23575,50930,21261,20856,2025,9089,1546,11110,3834,1584,759,33444,1559,366,786,15,4472,1475
85602,A796625,Purebred,hound,hound,N,White/Other,Owner Surrender,Normal,Female,2920,8,"(7.5, 10.0]",6/3/2019,6,3,2019,0,1,,,,,,,,,4,Fail,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
131321,A796886,Purebred,hound,hound,N,Black/White,Stray,Normal,Male,124,0.34,"(-0.001, 2.5]",6/6/2019,6,6,2019,3,1,,,,,,,,,6,Fail,78734,17655,881,20.04,8345,87300,8943,8712,761,4984,591,4408,1497,301,242,15787,148,73,291,11,988,357
16242,A800133,Purebred,hound,hound,N,Brown,Stray,Normal,Female,2555,7,"(5.0, 7.5]",7/16/2019,7,16,2019,1,1,,,,,,,,,13,Fail,78750,26814,2001,13.4,11723,76236,13248,13566,659,6492,1082,6564,2470,801,761,20472,1021,140,3414,18,943,806
63804,A800545,Purebred,hound,hound,N,Brindle,Stray,Normal,Female,28,0.08,"(-0.001, 2.5]",7/22/2019,7,22,2019,0,1,,,,,,,,,0,Fail,78660,68789,1519,45.3,23950,76007,33565,35224,4517,20539,4886,11731,4151,282,402,42256,10731,452,5723,85,6942,2600
32607,A802633,Purebred,hound,hound,N,Black/Other,Stray,Normal,Female,31,0.08,"(-0.001, 2.5]",8/20/2019,8,20,2019,1,1,,,,,,,,,4,Fail,78750,26814,2001,13.4,11723,76236,13248,13566,659,6492,1082,6564,2470,801,761,20472,1021,140,3414,18,943,806
127658,A803157,Purebred,hound,hound,N,Brown/Other,Owner Surrender,Normal,Male,3285,9,"(7.5, 10.0]",8/28/2019,8,28,2019,2,1,,,,,,,,,12,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
140572,A804309,Purebred,hound,hound,N,Brown,Stray,Injured,Male,1825,5,"(2.5, 5.0]",9/13/2019,9,13,2019,4,1,,,,,,,,,11,Fail,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
56835,A805272,Purebred,hound,hound,N,Brindle,Stray,Normal,Female,155,0.42,"(-0.001, 2.5]",9/24/2019,9,24,2019,1,1,,,,,,,,,4,Fail,78739,16792,1469,11.43,5537,128597,8283,8509,101,2454,484,4754,2002,529,353,13983,340,72,1630,12,306,449
106335,A805310,Purebred,hound,hound,N,Brown,Stray,Normal,Male,730,2,"(-0.001, 2.5]",9/25/2019,9,25,2019,2,1,,,,,,,,,4,Fail,78653,16375,156,104.97,5532,59763,8141,8234,1974,4831,778,1744,391,145,42,9143,3320,140,312,17,2782,661
86003,A807062,Purebred,hound,hound,N,Black/Other,Stray,Normal,Male,2555,7,"(5.0, 7.5]",10/20/2019,10,20,2019,6,1,,,,,,,,,4,Fail,78610,23502,254,92.38,8184,79049,11704,11798,2040,7807,1182,3801,1211,97,155,18672,728,170,234,15,3026,657
139996,A807726,Purebred,hound,hound,N,Tan/Tan Mix,Stray,Normal,Female,62,0.17,"(-0.001, 2.5]",10/30/2019,10,30,2019,2,1,,,,,,,,,4,Fail,78749,34449,3421,10.07,14857,84907,16863,17586,608,7176,1572,9571,3755,725,633,27894,1129,186,2700,34,1442,1064
69079,A808173,Purebred,hound,hound,N,Brown,Stray,Normal,Female,1095,3,"(2.5, 5.0]",11/5/2019,11,5,2019,1,1,,,,,,,,,4,Fail,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
62343,A810420,Purebred,hound,hound,N,Black/White,Stray,Normal,Male,4380,12,"(10.0, 12.5]",12/13/2019,12,13,2019,4,1,,,,,,,,,3,Fail,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
118741,A811830,Purebred,hound,hound,N,Red/Other,Stray,Normal,Female,365,1,"(-0.001, 2.5]",1/10/2020,1,10,2020,4,1,,,,,,,,,9,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
54323,A812174,Purebred,hound,hound,N,Brown/White,Stray,Normal,Female,365,1,"(-0.001, 2.5]",1/17/2020,1,17,2020,4,1,,,,,,,,,5,Fail,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
40323,A813318,Purebred,hound,hound,N,Brown/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",2/7/2020,2,7,2020,4,1,,,,,,,,,3,Fail,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
103983,A815122,Purebred,hound,hound,N,Black/Other,Stray,Normal,Male,365,1,"(-0.001, 2.5]",3/11/2020,3,11,2020,2,1,,,,,,,,,6,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
77542,A815611,Purebred,hound,hound,N,Tan/Tan Mix,Stray,Injured,Female,730,2,"(-0.001, 2.5]",3/20/2020,3,20,2020,4,1,,,,,,,,,3,Fail,78759,38891,2794,13.92,20640,66828,19048,19843,892,8389,1484,11325,5109,1497,1299,31364,1210,139,4092,25,1030,1031
4606,A815708,Purebred,hound,hound,N,Brown,Stray,Normal,Female,279,0.76,"(-0.001, 2.5]",3/23/2020,3,23,2020,0,1,,,,,,,,,3,Fail,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
137190,A831608,Purebred,hound,hound,N,White/Black or Brown,Stray,Normal,Male,730,2,"(-0.001, 2.5]",3/30/2021,3,30,2021,1,1,,,,,,,,,4,Fail,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
32202,A832460,Purebred,hound,hound,Y,White/Black or Brown,Owner Surrender,Sick,Female,62,0.17,"(-0.001, 2.5]",4/14/2021,4,14,2021,2,1,,,,,,,,,0,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
84213,A833107,Purebred,hound,hound,N,Brown,Stray,Normal,Female,5110,14,"(12.5, 15.0]",4/24/2021,4,24,2021,5,1,,,,,,,,,7,Fail,78728,20299,2503,8.11,10240,48612,10015,10284,1147,5940,1370,3850,1475,199,138,12596,2843,137,1976,25,1848,874
88135,A837618,Purebred,hound,hound,N,Brown,Stray,Normal,Male,365,1,"(-0.001, 2.5]",6/25/2021,6,25,2021,4,1,,,,,,,,,3,Fail,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
10180,A837726,Purebred,hound,hound,N,Tan/Tan Mix,Owner Surrender,Sick,Female,28,0.08,"(-0.001, 2.5]",6/27/2021,6,27,2021,6,1,,,,,,,,,0,Fail,78719,1764,95,18.65,586,38305,908,856,525,461,20,76,48,0,0,1008,62,31,10,0,611,42
39788,A838434,Purebred,hound,hound,N,Brindle,Owner Surrender,Injured,Female,31,0.08,"(-0.001, 2.5]",7/8/2021,7,8,2021,3,1,,,,,,,,,6,Fail,78727,26689,3112,8.58,12984,69570,13304,13385,1046,7241,1212,7164,2317,353,426,18493,2115,168,3661,14,1390,848
102165,A838545,Purebred,hound,hound,N,Brown/White,Public Assist,Normal,Female,4380,12,"(10.0, 12.5]",7/9/2021,7,9,2021,4,1,,,,,,,,,5,Fail,78717,22538,1751,12.87,9055,93701,11015,11523,355,4951,1524,5546,2455,295,423,16376,897,91,3803,31,609,731
116041,A839292,Purebred,hound,hound,N,Brown,Stray,Normal,Female,155,0.42,"(-0.001, 2.5]",7/20/2021,7,20,2021,1,1,,,,,,,,,4,Fail,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
123583,A841374,Purebred,hound,hound,N,Brown/Other,Stray,Normal,Female,365,1,"(-0.001, 2.5]",8/26/2021,8,26,2021,3,1,,,,,,,,,4,Fail,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
71268,A841707,Purebred,hound,hound,N,Brindle,Stray,Normal,Male,365,1,"(-0.001, 2.5]",9/1/2021,9,1,2021,2,1,,,,,,,,,79,Fail,78653,16375,156,104.97,5532,59763,8141,8234,1974,4831,778,1744,391,145,42,9143,3320,140,312,17,2782,661
44688,A843719,Purebred,hound,hound,N,Red/Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",10/5/2021,10,5,2021,1,1,,,,,,,,,16,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
66339,A844467,Purebred,hound,hound,N,Brown,Stray,Injured,Female,1825,5,"(2.5, 5.0]",10/16/2021,10,16,2021,5,1,,,,,,,,,5,Fail,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
132590,A849481,Purebred,hound,hound,N,Brown/White,Stray,Injured,Female,1825,5,"(2.5, 5.0]",1/8/2022,1,8,2022,5,1,,,,,,,,,7,Fail,78752,18064,5403,3.34,7944,34716,9778,8286,3976,4429,493,2095,807,88,120,10787,2124,334,333,10,3781,695
110639,A850899,Purebred,hound,hound,N,White/Black or Brown,Owner Surrender,Sick,Male,28,0.08,"(-0.001, 2.5]",2/2/2022,2,2,2022,2,1,,,,,,,,,0,Fail,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
30514,A855970,Purebred,hound,hound,N,Brown/White,Stray,Normal,Female,1095,3,"(2.5, 5.0]",4/26/2022,4,26,2022,1,1,,,,,,,,,3,Fail,78704,42117,4838,8.7,23575,50930,21261,20856,2025,9089,1546,11110,3834,1584,759,33444,1559,366,786,15,4472,1475
33171,A857145,Purebred,hound,hound,N,Black/Other,Stray,Normal,Female,2555,7,"(5.0, 7.5]",5/12/2022,5,12,2022,3,1,,,,,,,,,7,Fail,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
119163,A558438,Mix,nonsporting,nonsporting,N,Tan/White,Stray,Normal,Female,1825,5,"(2.5, 5.0]",2/6/2014,2,6,2014,3,1,,,,,,,,,47,Fail,78749,34449,3421,10.07,14857,84907,16863,17586,608,7176,1572,9571,3755,725,633,27894,1129,186,2700,34,1442,1064
21123,A646767,Mix,nonsporting,nonsporting,N,White,Stray,Normal,Female,730,2,"(-0.001, 2.5]",10/6/2015,10,6,2015,1,1,,,,,,,,,6,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
71092,A665667,Mix,nonsporting,nonsporting,N,Red/Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",10/21/2013,10,21,2013,0,1,,,,,,,,,7,Fail,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
28696,A671164,Mix,nonsporting,nonsporting,N,White/Black or Brown,Stray,Injured,Male,155,0.42,"(-0.001, 2.5]",1/20/2014,1,20,2014,0,1,,,,,,,,,5,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
101789,A686733,Mix,nonsporting,nonsporting,N,Other,Stray,Injured,Female,365,1,"(-0.001, 2.5]",8/26/2014,8,26,2014,1,1,,,,,,,,,20,Fail,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
140258,A687084,Mix,nonsporting,nonsporting,N,Tan/Tan Mix,Stray,Normal,Male,1095,3,"(2.5, 5.0]",8/31/2014,8,31,2014,6,1,,,,,,,,,4,Fail,78756,7194,4303,1.67,4396,59854,3606,3588,376,1456,251,2218,1293,211,339,6346,184,36,191,3,222,212
60578,A687694,Mix,nonsporting,nonsporting,N,Tan/Tan Mix,Stray,Normal,Male,365,1,"(-0.001, 2.5]",9/8/2014,9,8,2014,0,1,,,,,,,,,12,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
116593,A712906,Mix,nonsporting,nonsporting,N,Brown,Stray,Normal,Female,365,1,"(-0.001, 2.5]",9/29/2015,9,29,2015,1,1,,,,,,,,,13,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
63901,A718234,Mix,nonsporting,nonsporting,N,Tan/Tan Mix,Stray,Normal,Female,730,2,"(-0.001, 2.5]",12/26/2015,12,26,2015,5,1,,,,,,,,,9,Fail,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
119857,A719369,Mix,nonsporting,nonsporting,N,White/Other,Stray,Normal,Male,1460,4,"(2.5, 5.0]",1/18/2016,1,18,2016,0,1,,,,,,,,,4,Fail,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
137822,A726394,Mix,nonsporting,nonsporting,N,Black/White,Stray,Normal,Female,730,2,"(-0.001, 2.5]",5/10/2016,5,10,2016,1,1,,,,,,,,,4,Fail,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
42915,A726480,Mix,nonsporting,nonsporting,N,Black,Stray,Normal,Male,1095,3,"(2.5, 5.0]",5/11/2016,5,11,2016,2,1,,,,,,,,,4,Fail,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
39408,A727545,Mix,nonsporting,nonsporting,N,Black/Other,Stray,Normal,Male,1095,3,"(2.5, 5.0]",5/23/2016,5,23,2016,0,1,,,,,,,,,4,Fail,78751,14385,6001,2.4,8375,39032,7766,6619,240,2381,438,3468,1893,277,488,11762,432,70,895,8,730,488
140826,A738378,Mix,nonsporting,nonsporting,N,Brindle,Stray,Normal,Female,2190,6,"(5.0, 7.5]",11/14/2016,11,14,2016,0,1,,,,,,,,,4,Fail,78752,18064,5403,3.34,7944,34716,9778,8286,3976,4429,493,2095,807,88,120,10787,2124,334,333,10,3781,695
131508,A742822,Mix,nonsporting,nonsporting,N,Tan/Tan Mix,Stray,Normal,Female,4015,11,"(10.0, 12.5]",1/29/2017,1,29,2017,6,1,,,,,,,,,10,Fail,78754,15036,1135,13.25,6492,54896,7464,7572,924,5038,698,2516,902,97,127,7504,3068,113,1808,19,1887,637
53453,A744925,Mix,nonsporting,nonsporting,N,Brown/White,Stray,Sick,Female,1460,4,"(2.5, 5.0]",3/9/2017,3,9,2017,3,1,,,,,,,,,7,Fail,78733,8762,765,11.46,3122,122860,4397,4365,128,1364,242,2106,1240,612,326,7444,53,24,824,2,199,216
136323,A745633,Mix,nonsporting,nonsporting,N,White/Black or Brown,Stray,Normal,Female,730,2,"(-0.001, 2.5]",3/21/2017,3,21,2017,1,1,,,,,,,,,6,Fail,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
78895,A746518,Mix,nonsporting,nonsporting,N,Brown,Owner Surrender,Normal,Male,4745,13,"(12.5, 15.0]",4/4/2017,4,4,2017,1,1,,,,,,,,,20,Fail,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
45322,A748613,Mix,nonsporting,nonsporting,N,Black/Other,Owner Surrender,Normal,Male,1095,3,"(2.5, 5.0]",5/4/2017,5,4,2017,3,1,,,,,,,,,1,Fail,78725,6083,346,17.57,1978,52381,2988,3095,1890,2481,120,597,127,0,15,2924,1838,96,55,13,970,187
29726,A757651,Mix,nonsporting,nonsporting,N,Other,Stray,Normal,Male,730,2,"(-0.001, 2.5]",9/4/2017,9,4,2017,0,1,,,,,,,,,23,Fail,78702,21334,4268,5,9032,36197,10887,10447,4304,5391,323,3205,1002,178,174,11323,3715,334,228,5,4985,744
68715,A763124,Mix,nonsporting,nonsporting,N,Tan/White,Stray,Sick,Female,2555,7,"(5.0, 7.5]",12/3/2017,12,3,2017,6,1,,,,,,,,,5,Fail,78745,55614,4166,13.35,25749,50672,27813,27801,5393,18935,2426,10258,3204,587,359,40450,2596,601,1133,32,8730,2072
58224,A768413,Mix,nonsporting,nonsporting,N,White/Black or Brown,Stray,Normal,Male,1460,4,"(2.5, 5.0]",3/19/2018,3,19,2018,0,1,,,,,,,,,5,Fail,78727,26689,3112,8.58,12984,69570,13304,13385,1046,7241,1212,7164,2317,353,426,18493,2115,168,3661,14,1390,848
20334,A777861,Mix,nonsporting,nonsporting,N,White/Black or Brown,Owner Surrender,Normal,Female,730,2,"(-0.001, 2.5]",8/4/2018,8,4,2018,5,1,,,,,,,,,10,Fail,78759,38891,2794,13.92,20640,66828,19048,19843,892,8389,1484,11325,5109,1497,1299,31364,1210,139,4092,25,1030,1031
85672,A780024,Mix,nonsporting,nonsporting,N,Brown/Other,Stray,Normal,Female,124,0.34,"(-0.001, 2.5]",9/8/2018,9,8,2018,5,1,,,,,,,,,3,Fail,78753,49301,4495,10.97,19630,38884,25647,23654,9456,14429,1645,4746,1238,167,186,26031,6141,632,3373,24,11166,1934
52046,A783208,Mix,nonsporting,nonsporting,N,White/Black or Brown,Stray,Normal,Female,730,2,"(-0.001, 2.5]",10/27/2018,10,27,2018,5,1,,,,,,,,,0,Fail,78731,24614,2865,8.59,12984,75269,12014,12600,295,3570,688,7528,3747,1642,1052,21368,333,67,1928,9,357,552
121261,A785216,Mix,nonsporting,nonsporting,N,Tan/Tan Mix,Stray,Normal,Female,365,1,"(-0.001, 2.5]",11/28/2018,11,28,2018,2,1,,,,,,,,,4,Fail,78719,1764,95,18.65,586,38305,908,856,525,461,20,76,48,0,0,1008,62,31,10,0,611,42
85740,A785649,Mix,nonsporting,nonsporting,N,White/Black or Brown,Stray,Normal,Male,730,2,"(-0.001, 2.5]",12/6/2018,12,6,2018,3,1,,,,,,,,,0,Fail,78742,820,143,5.74,322,19688,410,410,228,182,8,68,40,0,5,536,30,12,2,6,184,50
8115,A785839,Mix,nonsporting,nonsporting,N,Other,Public Assist,Normal,Male,186,0.51,"(-0.001, 2.5]",12/11/2018,12,11,2018,1,1,,,,,,,,,2,Fail,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
50692,A787475,Mix,nonsporting,nonsporting,N,Brown,Stray,Injured,Male,365,1,"(-0.001, 2.5]",1/14/2019,1,14,2019,0,1,,,,,,,,,2,Fail,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
21575,A809213,Mix,nonsporting,nonsporting,N,White/Black or Brown,Stray,Normal,Female,1825,5,"(2.5, 5.0]",11/21/2019,11,21,2019,3,1,,,,,,,,,4,Fail,78751,14385,6001,2.4,8375,39032,7766,6619,240,2381,438,3468,1893,277,488,11762,432,70,895,8,730,488
8930,A814044,Mix,nonsporting,nonsporting,N,Tan/White,Stray,Normal,Male,365,1,"(-0.001, 2.5]",2/23/2020,2,23,2020,6,1,,,,,,,,,17,Fail,78751,14385,6001,2.4,8375,39032,7766,6619,240,2381,438,3468,1893,277,488,11762,432,70,895,8,730,488
120987,A829488,Mix,nonsporting,nonsporting,N,Tan/White,Stray,Normal,Female,365,1,"(-0.001, 2.5]",2/11/2021,2,11,2021,3,1,,,,,,,,,11,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
15661,A852027,Mix,nonsporting,nonsporting,N,White/Black or Brown,Stray,Normal,Male,124,0.34,"(-0.001, 2.5]",2/23/2022,2,23,2022,2,1,,,,,,,,,5,Fail,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
37961,A559477,Purebred,nonsporting,nonsporting,N,Tan/White,Stray,Normal,Male,2555,7,"(5.0, 7.5]",10/31/2015,10,31,2015,5,1,,,,,,,,,12,Fail,78723,28330,4083,6.94,12398,42939,14569,13761,4418,7673,785,4098,1605,324,315,13892,6979,327,532,19,5472,1109
52268,A586742,Purebred,nonsporting,Nonsporting,N,White,Stray,Normal,Male,4380,12,"(10.0, 12.5]",7/8/2017,7,8,2017,5,1,,,,,,,,,11,Fail,78705,31340,14272,2.2,11265,12143,15990,15350,384,1616,242,2165,1014,179,418,22166,980,82,5719,22,1275,1096
24204,A616030,Purebred,nonsporting,nonsporting,N,White,Stray,Normal,Male,2555,7,"(5.0, 7.5]",4/6/2019,4,6,2019,5,1,,,,,,,,,6,Fail,78758,44072,4747,9.28,19577,43537,23014,21058,6267,12480,1690,6744,2167,169,200,25073,4810,467,2911,29,9196,1586
81865,A665764,Purebred,nonsporting,nonsporting,N,White/Other,Stray,Normal,Female,730,2,"(-0.001, 2.5]",10/22/2013,10,22,2013,1,1,,,,,,,,,38,Fail,78717,22538,1751,12.87,9055,93701,11015,11523,355,4951,1524,5546,2455,295,423,16376,897,91,3803,31,609,731
121112,A668452,Purebred,nonsporting,nonsporting,N,Red/Other,Stray,Normal,Male,217,0.59,"(-0.001, 2.5]",12/4/2013,12,4,2013,2,1,,,,,,,,,5,Fail,78741,44935,5915,7.6,20500,30871,23969,20966,8387,10832,1107,3866,1351,225,237,24139,4743,550,1831,39,11893,1740
24790,A675275,Purebred,nonsporting,nonsporting,N,Brown,Stray,Normal,Male,730,2,"(-0.001, 2.5]",3/25/2014,3,25,2014,1,1,,,,,,,,,15,Fail,78721,11425,3077,3.71,4153,33798,5572,5853,2512,3484,249,783,187,38,19,4303,3976,176,79,4,2545,342
142741,A681770,Purebred,nonsporting,nonsporting,N,Brown,Stray,Normal,Male,4380,12,"(10.0, 12.5]",6/20/2014,6,20,2014,4,1,,,,,,,,,11,Fail,78727,26689,3112,8.58,12984,69570,13304,13385,1046,7241,1212,7164,2317,353,426,18493,2115,168,3661,14,1390,848
39721,A691072,Purebred,nonsporting,nonsporting,N,White/Black or Brown,Stray,Sick,Male,186,0.51,"(-0.001, 2.5]",10/29/2014,10,29,2014,2,1,,,,,,,,,0,Fail,78704,42117,4838,8.7,23575,50930,21261,20856,2025,9089,1546,11110,3834,1584,759,33444,1559,366,786,15,4472,1475
35855,A693326,Purebred,nonsporting,nonsporting,N,White/Black or Brown,Stray,Normal,Female,186,0.51,"(-0.001, 2.5]",12/5/2014,12,5,2014,4,1,,,,,,,,,1,Fail,78744,42820,2001,21.4,13720,41721,21661,21159,8767,11387,1233,2478,664,201,35,22153,3663,802,401,50,14040,1711
95470,A719162,Purebred,nonsporting,nonsporting,N,White/Other,Stray,Normal,Male,1095,3,"(2.5, 5.0]",1/14/2016,1,14,2016,3,1,,,,,,,,,5,Fail,78748,40651,3207,12.67,16857,66309,19670,20981,2018,12390,2116,8639,2750,297,217,30993,2105,320,1642,34,4082,1475
71189,A751085,Purebred,nonsporting,nonsporting,N,Red/Other,Stray,Normal,Female,2920,8,"(7.5, 10.0]",6/4/2017,6,4,2017,6,1,,,,,,,,,5,Fail,78724,21696,889,24.4,6138,38479,11181,10515,4341,5270,683,915,245,18,71,8339,6167,239,100,6,6165,680
